Start date,Actual DA Price [euro/MWh],Forecast DA Price [euro/MWh]
2024-12-11 14:30:00,371.96,362.49878
2024-12-11 14:45:00,371.96,364.33594
2024-12-11 15:00:00,380.93999999999994,364.85016
2024-12-11 15:15:00,380.93999999999994,367.32364
2024-12-11 15:30:00,380.93999999999994,365.14163
2024-12-11 15:45:00,380.93999999999994,362.5847
2024-12-11 16:00:00,437.86999999999995,362.15973
2024-12-11 16:15:00,437.86999999999995,422.94928
2024-12-11 16:30:00,437.86999999999995,430.36655
2024-12-11 16:45:00,437.86999999999995,431.4965
2024-12-11 17:00:00,445.08,439.07245
2024-12-11 17:15:00,445.08,433.18466
2024-12-11 17:30:00,445.08,428.0099
2024-12-11 17:45:00,445.08,423.39963
2024-12-11 18:00:00,359.92,422.8617
2024-12-11 18:15:00,359.92,331.0078
2024-12-11 18:30:00,359.92,330.89404
2024-12-11 18:45:00,359.92,330.62088
2024-12-11 19:00:00,341.25,322.50665
2024-12-11 19:15:00,341.25,304.7433
2024-12-11 19:30:00,341.25,310.40897
2024-12-11 19:45:00,341.25,308.35812
2024-12-11 20:00:00,206.82,304.9524
2024-12-11 20:15:00,206.82,205.68358
2024-12-11 20:30:00,206.82,193.11288
2024-12-11 20:45:00,206.82,188.30408
2024-12-11 21:00:00,171.19999999999996,176.13986
2024-12-11 21:15:00,171.19999999999996,156.72322
2024-12-11 21:30:00,171.19999999999996,165.8781
2024-12-11 21:45:00,171.19999999999996,163.3957
2024-12-11 22:00:00,150.0,158.33846
2024-12-11 22:15:00,150.0,149.29439
2024-12-11 22:30:00,150.0,151.46075
2024-12-11 22:45:00,150.0,149.58255
2024-12-11 23:00:00,135.96,147.09535
2024-12-11 23:15:00,135.96,140.28261
2024-12-11 23:30:00,135.96,141.1236
2024-12-11 23:45:00,135.96,139.43323
2024-12-12 00:00:00,122.24,136.91669
2024-12-12 00:15:00,122.24,126.6671
2024-12-12 00:30:00,122.24,123.17924
2024-12-12 00:45:00,122.24,122.08859
2024-12-12 01:00:00,115.3,122.154175
2024-12-12 01:15:00,115.3,118.96103
2024-12-12 01:30:00,115.3,119.76177
2024-12-12 01:45:00,115.3,119.0412
2024-12-12 02:00:00,109.95999999999997,118.179596
2024-12-12 02:15:00,109.95999999999997,114.944565
2024-12-12 02:30:00,109.95999999999997,115.651985
2024-12-12 02:45:00,109.95999999999997,115.59119
2024-12-12 03:00:00,107.35000000000002,115.14684
2024-12-12 03:15:00,107.35000000000002,113.54305
2024-12-12 03:30:00,107.35000000000002,114.00175
2024-12-12 03:45:00,107.35000000000002,114.17677
2024-12-12 04:00:00,112.51000000000002,113.75647
2024-12-12 04:15:00,112.51000000000002,117.77849
2024-12-12 04:30:00,112.51000000000002,120.140785
2024-12-12 04:45:00,112.51000000000002,121.72025
2024-12-12 05:00:00,123.66999999999997,122.72296
2024-12-12 05:15:00,123.66999999999997,130.30452
2024-12-12 05:30:00,123.66999999999997,132.0589
2024-12-12 05:45:00,123.66999999999997,134.86153
2024-12-12 06:00:00,176.18,138.05675
2024-12-12 06:15:00,176.18,173.54167
2024-12-12 06:30:00,176.18,180.2037
2024-12-12 06:45:00,176.18,184.30539
2024-12-12 07:00:00,599.99,189.06535
2024-12-12 07:15:00,599.99,577.87744
2024-12-12 07:30:00,599.99,610.64984
2024-12-12 07:45:00,599.99,600.55176
2024-12-12 08:00:00,655.6,625.93024
2024-12-12 08:15:00,655.6,678.00085
2024-12-12 08:30:00,655.6,649.6144
2024-12-12 08:45:00,655.6,641.8642
2024-12-12 09:00:00,646.76,650.9276
2024-12-12 09:15:00,646.76,554.488
2024-12-12 09:30:00,646.76,507.3092
2024-12-12 09:45:00,646.76,496.4537
2024-12-12 10:00:00,543.83,488.46924
2024-12-12 10:15:00,543.83,412.50668
2024-12-12 10:30:00,543.83,423.87323
2024-12-12 10:45:00,543.83,425.24115
2024-12-12 11:00:00,465.35999999999996,413.5561
2024-12-12 11:15:00,465.35999999999996,366.23035
2024-12-12 11:30:00,465.35999999999996,389.71112
2024-12-12 11:45:00,465.35999999999996,398.335
2024-12-12 12:00:00,404.99000000000007,393.61444
2024-12-12 12:15:00,404.99000000000007,352.35233
2024-12-12 12:30:00,404.99000000000007,361.84415
2024-12-12 12:45:00,404.99000000000007,367.49203
2024-12-12 13:00:00,415.3,363.73666
2024-12-12 13:15:00,415.3,389.9677
2024-12-12 13:30:00,415.3,400.30252
2024-12-12 13:45:00,415.3,403.5694
2024-12-12 14:00:00,490.34,406.40973
2024-12-12 14:15:00,490.34,486.0711
2024-12-12 14:30:00,490.34,491.29025
2024-12-12 14:45:00,490.34,486.76733
2024-12-12 15:00:00,668.4900000000001,492.4959
2024-12-12 15:15:00,668.4900000000001,697.37744
2024-12-12 15:30:00,668.4900000000001,711.1512
2024-12-12 15:45:00,668.4900000000001,686.5056
2024-12-12 16:00:00,818.98,694.7723
2024-12-12 16:15:00,818.98,871.4625
2024-12-12 16:30:00,818.98,877.3962
2024-12-12 16:45:00,818.98,858.0989
2024-12-12 17:00:00,936.2800000000001,870.7253
2024-12-12 17:15:00,936.2800000000001,947.79504
2024-12-12 17:30:00,936.2800000000001,941.1578
2024-12-12 17:45:00,936.2800000000001,930.267
2024-12-12 18:00:00,674.18,939.18445
2024-12-12 18:15:00,674.18,631.10803
2024-12-12 18:30:00,674.18,638.2472
2024-12-12 18:45:00,674.18,664.6335
2024-12-12 19:00:00,551.0100000000001,638.5233
2024-12-12 19:15:00,551.0100000000001,509.23077
2024-12-12 19:30:00,551.0100000000001,515.90704
2024-12-12 19:45:00,551.0100000000001,522.5688
2024-12-12 20:00:00,295.66,508.80957
2024-12-12 20:15:00,295.66,281.4197
2024-12-12 20:30:00,295.66,268.50726
2024-12-12 20:45:00,295.66,264.84433
2024-12-12 21:00:00,169.4,236.15784
2024-12-12 21:15:00,169.4,163.19138
2024-12-12 21:30:00,169.4,166.79381
2024-12-12 21:45:00,169.4,161.73843
2024-12-12 22:00:00,150.0,149.0853
2024-12-12 22:15:00,150.0,139.38928
2024-12-12 22:30:00,150.0,148.97037
2024-12-12 22:45:00,150.0,148.62202
2024-12-12 23:00:00,134.75,145.7267
2024-12-12 23:15:00,134.75,136.42584
2024-12-12 23:30:00,134.75,136.68027
2024-12-12 23:45:00,134.75,134.94391
2024-12-13 00:00:00,130.07,132.90784
2024-12-13 00:15:00,130.07,132.0744
2024-12-13 00:30:00,130.07,134.17049
2024-12-13 00:45:00,130.07,132.11159
2024-12-13 01:00:00,122.90000000000002,129.97737
2024-12-13 01:15:00,122.90000000000002,126.59542
2024-12-13 01:30:00,122.90000000000002,126.96014
2024-12-13 01:45:00,122.90000000000002,124.98095
2024-12-13 02:00:00,118.96999999999998,123.137634
2024-12-13 02:15:00,118.96999999999998,120.95821
2024-12-13 02:30:00,118.96999999999998,121.88625
2024-12-13 02:45:00,118.96999999999998,122.119545
2024-12-13 03:00:00,114.95000000000003,122.002556
2024-12-13 03:15:00,114.95000000000003,119.24114
2024-12-13 03:30:00,114.95000000000003,118.58931
2024-12-13 03:45:00,114.95000000000003,118.35779
2024-12-13 04:00:00,115.64000000000003,118.67514
2024-12-13 04:15:00,115.64000000000003,120.30801
2024-12-13 04:30:00,115.64000000000003,120.7345
2024-12-13 04:45:00,115.64000000000003,121.10314
2024-12-13 05:00:00,125.83,121.853935
2024-12-13 05:15:00,125.83,127.08743
2024-12-13 05:30:00,125.83,127.649925
2024-12-13 05:45:00,125.83,130.34915
2024-12-13 06:00:00,156.52999999999997,133.99373
2024-12-13 06:15:00,156.52999999999997,155.32086
2024-12-13 06:30:00,156.52999999999997,159.1408
2024-12-13 06:45:00,156.52999999999997,163.55168
2024-12-13 07:00:00,187.71,167.72845
2024-12-13 07:15:00,187.71,183.06526
2024-12-13 07:30:00,187.71,181.62535
2024-12-13 07:45:00,187.71,185.5049
2024-12-13 08:00:00,252.99999999999997,191.23944
2024-12-13 08:15:00,252.99999999999997,241.17273
2024-12-13 08:30:00,252.99999999999997,242.62573
2024-12-13 08:45:00,252.99999999999997,246.83092
2024-12-13 09:00:00,245.74000000000004,253.72101
2024-12-13 09:15:00,245.74000000000004,245.34119
2024-12-13 09:30:00,245.74000000000004,235.86859
2024-12-13 09:45:00,245.74000000000004,228.59175
2024-12-13 10:00:00,208.42,223.9713
2024-12-13 10:15:00,208.42,198.89102
2024-12-13 10:30:00,208.42,198.93443
2024-12-13 10:45:00,208.42,195.77104
2024-12-13 11:00:00,174.4,189.9102
2024-12-13 11:15:00,174.4,168.74597
2024-12-13 11:30:00,174.4,169.63263
2024-12-13 11:45:00,174.4,169.63884
2024-12-13 12:00:00,166.06,166.96852
2024-12-13 12:15:00,166.06,162.29045
2024-12-13 12:30:00,166.06,164.18657
2024-12-13 12:45:00,166.06,164.43942
2024-12-13 13:00:00,165.00000000000003,164.28065
2024-12-13 13:15:00,165.00000000000003,163.2225
2024-12-13 13:30:00,165.00000000000003,164.17877
2024-12-13 13:45:00,165.00000000000003,165.3522
2024-12-13 14:00:00,184.50000000000003,166.5379
2024-12-13 14:15:00,184.50000000000003,178.45958
2024-12-13 14:30:00,184.50000000000003,182.19992
2024-12-13 14:45:00,184.50000000000003,188.7196
2024-12-13 15:00:00,220.77,195.279
2024-12-13 15:15:00,220.77,222.76714
2024-12-13 15:30:00,220.77,224.90898
2024-12-13 15:45:00,220.77,227.3011
2024-12-13 16:00:00,250.06,229.74954
2024-12-13 16:15:00,250.06,247.43677
2024-12-13 16:30:00,250.06,244.3968
2024-12-13 16:45:00,250.06,245.70709
2024-12-13 17:00:00,284.21,248.23257
2024-12-13 17:15:00,284.21,269.71533
2024-12-13 17:30:00,284.21,273.7729
2024-12-13 17:45:00,284.21,269.48773
2024-12-13 18:00:00,260.0,269.23828
2024-12-13 18:15:00,260.0,249.00835
2024-12-13 18:30:00,260.0,244.80064
2024-12-13 18:45:00,260.0,239.85457
2024-12-13 19:00:00,225.6,234.96043
2024-12-13 19:15:00,225.6,214.26227
2024-12-13 19:30:00,225.6,212.12036
2024-12-13 19:45:00,225.6,209.43802
2024-12-13 20:00:00,175.00000000000003,205.05855
2024-12-13 20:15:00,175.00000000000003,174.90665
2024-12-13 20:30:00,175.00000000000003,169.19481
2024-12-13 20:45:00,175.00000000000003,166.27492
2024-12-13 21:00:00,146.22000000000003,161.47203
2024-12-13 21:15:00,146.22000000000003,145.45796
2024-12-13 21:30:00,146.22000000000003,145.45909
2024-12-13 21:45:00,146.22000000000003,142.63538
2024-12-13 22:00:00,135.09000000000003,138.97038
2024-12-13 22:15:00,135.09000000000003,133.93729
2024-12-13 22:30:00,135.09000000000003,135.22598
2024-12-13 22:45:00,135.09000000000003,133.40352
2024-12-13 23:00:00,116.51999999999998,130.97472
2024-12-13 23:15:00,116.51999999999998,119.55753
2024-12-13 23:30:00,116.51999999999998,117.8347
2024-12-13 23:45:00,116.51999999999998,115.09188
2024-12-14 00:00:00,116.93999999999997,112.22137
2024-12-14 00:15:00,116.93999999999997,116.80964
2024-12-14 00:30:00,116.93999999999997,122.29719
2024-12-14 00:45:00,116.93999999999997,118.77931
2024-12-14 01:00:00,111.36000000000003,114.63675
2024-12-14 01:15:00,111.36000000000003,114.31506
2024-12-14 01:30:00,111.36000000000003,116.76604
2024-12-14 01:45:00,111.36000000000003,113.20864
2024-12-14 02:00:00,108.04,109.30178
2024-12-14 02:15:00,108.04,108.119835
2024-12-14 02:30:00,108.04,109.60701
2024-12-14 02:45:00,108.04,108.28518
2024-12-14 03:00:00,99.02,107.05516
2024-12-14 03:15:00,99.02,100.21704
2024-12-14 03:30:00,99.02,99.21553
2024-12-14 03:45:00,99.02,98.49795
2024-12-14 04:00:00,93.44,97.77281
2024-12-14 04:15:00,93.44,94.83874
2024-12-14 04:30:00,93.44,95.28541
2024-12-14 04:45:00,93.44,94.48299
2024-12-14 05:00:00,91.55000000000001,93.78676
2024-12-14 05:15:00,91.55000000000001,91.6213
2024-12-14 05:30:00,91.55000000000001,91.536125
2024-12-14 05:45:00,91.55000000000001,91.48401
2024-12-14 06:00:00,92.35,91.28609
2024-12-14 06:15:00,92.35,86.13036
2024-12-14 06:30:00,92.35,86.96383
2024-12-14 06:45:00,92.35,88.19074
2024-12-14 07:00:00,101.67000000000002,89.35409
2024-12-14 07:15:00,101.67000000000002,97.55331
2024-12-14 07:30:00,101.67000000000002,99.576775
2024-12-14 07:45:00,101.67000000000002,101.77538
2024-12-14 08:00:00,113.74999999999999,102.70658
2024-12-14 08:15:00,113.74999999999999,106.706245
2024-12-14 08:30:00,113.74999999999999,105.33857
2024-12-14 08:45:00,113.74999999999999,107.25519
2024-12-14 09:00:00,124.97999999999996,107.75346
2024-12-14 09:15:00,124.97999999999996,110.96711
2024-12-14 09:30:00,124.97999999999996,111.653404
2024-12-14 09:45:00,124.97999999999996,110.855705
2024-12-14 10:00:00,120.93,109.645226
2024-12-14 10:15:00,120.93,103.86882
2024-12-14 10:30:00,120.93,106.234314
2024-12-14 10:45:00,120.93,104.66091
2024-12-14 11:00:00,107.47999999999999,102.662445
2024-12-14 11:15:00,107.47999999999999,102.565445
2024-12-14 11:30:00,107.47999999999999,104.88027
2024-12-14 11:45:00,107.47999999999999,103.807655
2024-12-14 12:00:00,104.71,102.32928
2024-12-14 12:15:00,104.71,102.27423
2024-12-14 12:30:00,104.71,102.11897
2024-12-14 12:45:00,104.71,101.11661
2024-12-14 13:00:00,102.96,100.37196
2024-12-14 13:15:00,102.96,100.13864
2024-12-14 13:30:00,102.96,100.505585
2024-12-14 13:45:00,102.96,100.38145
2024-12-14 14:00:00,96.63,100.53098
2024-12-14 14:15:00,96.63,102.20791
2024-12-14 14:30:00,96.63,103.29972
2024-12-14 14:45:00,96.63,103.67193
2024-12-14 15:00:00,98.24,104.29195
2024-12-14 15:15:00,98.24,104.269394
2024-12-14 15:30:00,98.24,103.65735
2024-12-14 15:45:00,98.24,102.74389
2024-12-14 16:00:00,105.67000000000003,102.25683
2024-12-14 16:15:00,105.67000000000003,105.241684
2024-12-14 16:30:00,105.67000000000003,105.19971
2024-12-14 16:45:00,105.67000000000003,105.24462
2024-12-14 17:00:00,121.11999999999996,105.93666
2024-12-14 17:15:00,121.11999999999996,108.31531
2024-12-14 17:30:00,121.11999999999996,107.59701
2024-12-14 17:45:00,121.11999999999996,107.27518
2024-12-14 18:00:00,93.15,107.29782
2024-12-14 18:15:00,93.15,104.35124
2024-12-14 18:30:00,93.15,104.038155
2024-12-14 18:45:00,93.15,102.43749
2024-12-14 19:00:00,95.59999999999998,101.33002
2024-12-14 19:15:00,95.59999999999998,95.668015
2024-12-14 19:30:00,95.59999999999998,95.217636
2024-12-14 19:45:00,95.59999999999998,93.7289
2024-12-14 20:00:00,86.01000000000002,91.95355
2024-12-14 20:15:00,86.01000000000002,93.549995
2024-12-14 20:30:00,86.01000000000002,94.733795
2024-12-14 20:45:00,86.01000000000002,90.06948
2024-12-14 21:00:00,82.78000000000002,86.600845
2024-12-14 21:15:00,82.78000000000002,79.65053
2024-12-14 21:30:00,82.78000000000002,79.57543
2024-12-14 21:45:00,82.78000000000002,74.115845
2024-12-14 22:00:00,87.25,71.02522
2024-12-14 22:15:00,87.25,90.113625
2024-12-14 22:30:00,87.25,96.70455
2024-12-14 22:45:00,87.25,93.03486
2024-12-14 23:00:00,73.81000000000002,89.36138
2024-12-14 23:15:00,73.81000000000002,81.20998
2024-12-14 23:30:00,73.81000000000002,80.07946
2024-12-14 23:45:00,73.81000000000002,75.623726
2024-12-15 00:00:00,73.57999999999998,71.93546
2024-12-15 00:15:00,73.57999999999998,77.26989
2024-12-15 00:30:00,73.57999999999998,77.42629
2024-12-15 00:45:00,73.57999999999998,75.6837
2024-12-15 01:00:00,68.48000000000002,74.409424
2024-12-15 01:15:00,68.48000000000002,68.46005
2024-12-15 01:30:00,68.48000000000002,67.14229
2024-12-15 01:45:00,68.48000000000002,65.06443
2024-12-15 02:00:00,67.61,63.13064
2024-12-15 02:15:00,67.61,58.89164
2024-12-15 02:30:00,67.61,58.665184
2024-12-15 02:45:00,67.61,57.23653
2024-12-15 03:00:00,59.39000000000001,56.64197
2024-12-15 03:15:00,59.39000000000001,52.03772
2024-12-15 03:30:00,59.39000000000001,50.96349
2024-12-15 03:45:00,59.39000000000001,50.3215
2024-12-15 04:00:00,55.33,50.595512
2024-12-15 04:15:00,55.33,47.363724
2024-12-15 04:30:00,55.33,47.48373
2024-12-15 04:45:00,55.33,48.06055
2024-12-15 05:00:00,52.74,48.224583
2024-12-15 05:15:00,52.74,49.773354
2024-12-15 05:30:00,52.74,50.216442
2024-12-15 05:45:00,52.74,49.40397
2024-12-15 06:00:00,45.620000000000005,49.021965
2024-12-15 06:15:00,45.620000000000005,48.96387
2024-12-15 06:30:00,45.620000000000005,48.667984
2024-12-15 06:45:00,45.620000000000005,51.566322
2024-12-15 07:00:00,53.919999999999995,54.252674
2024-12-15 07:15:00,53.919999999999995,60.70412
2024-12-15 07:30:00,53.919999999999995,60.690536
2024-12-15 07:45:00,53.919999999999995,64.54172
2024-12-15 08:00:00,65.3,68.28753
2024-12-15 08:15:00,65.3,66.22744
2024-12-15 08:30:00,65.3,63.095894
2024-12-15 08:45:00,65.3,67.23624
2024-12-15 09:00:00,70.64999999999999,69.93538
2024-12-15 09:15:00,70.64999999999999,69.59814
2024-12-15 09:30:00,70.64999999999999,67.79933
2024-12-15 09:45:00,70.64999999999999,68.34893
2024-12-15 10:00:00,65.26,67.74611
2024-12-15 10:15:00,65.26,68.08403
2024-12-15 10:30:00,65.26,66.82673
2024-12-15 10:45:00,65.26,65.64518
2024-12-15 11:00:00,60.899999999999984,64.221596
2024-12-15 11:15:00,60.899999999999984,62.435177
2024-12-15 11:30:00,60.899999999999984,61.76028
2024-12-15 11:45:00,60.899999999999984,61.94678
2024-12-15 12:00:00,61.50000000000001,61.574886
2024-12-15 12:15:00,61.50000000000001,60.674988
2024-12-15 12:30:00,61.50000000000001,58.858376
2024-12-15 12:45:00,61.50000000000001,56.668
2024-12-15 13:00:00,47.50999999999999,55.541443
2024-12-15 13:15:00,47.50999999999999,60.77358
2024-12-15 13:30:00,47.50999999999999,62.567913
2024-12-15 13:45:00,47.50999999999999,61.02316
2024-12-15 14:00:00,49.469999999999985,59.58633
2024-12-15 14:15:00,49.469999999999985,59.44394
2024-12-15 14:30:00,49.469999999999985,59.08344
2024-12-15 14:45:00,49.469999999999985,57.810646
2024-12-15 15:00:00,47.92,56.74096
2024-12-15 15:15:00,47.92,58.541645
2024-12-15 15:30:00,47.92,59.075634
2024-12-15 15:45:00,47.92,58.284973
2024-12-15 16:00:00,38.00000000000001,56.9554
2024-12-15 16:15:00,38.00000000000001,68.835304
2024-12-15 16:30:00,38.00000000000001,72.60233
2024-12-15 16:45:00,38.00000000000001,72.32008
2024-12-15 17:00:00,43.41999999999999,72.41799
2024-12-15 17:15:00,43.41999999999999,68.782814
2024-12-15 17:30:00,43.41999999999999,67.81605
2024-12-15 17:45:00,43.41999999999999,68.752205
2024-12-15 18:00:00,28.33,69.26059
2024-12-15 18:15:00,28.33,66.638145
2024-12-15 18:30:00,28.33,65.59073
2024-12-15 18:45:00,28.33,63.134964
2024-12-15 19:00:00,24.549999999999997,62.11722
2024-12-15 19:15:00,24.549999999999997,56.427902
2024-12-15 19:30:00,24.549999999999997,55.52914
2024-12-15 19:45:00,24.549999999999997,53.631996
2024-12-15 20:00:00,18.549999999999997,51.78666
2024-12-15 20:15:00,18.549999999999997,48.006527
2024-12-15 20:30:00,18.549999999999997,47.405617
2024-12-15 20:45:00,18.549999999999997,43.714138
2024-12-15 21:00:00,13.959999999999996,41.306133
2024-12-15 21:15:00,13.959999999999996,34.61032
2024-12-15 21:30:00,13.959999999999996,34.607246
2024-12-15 21:45:00,13.959999999999996,30.780626
2024-12-15 22:00:00,10.07999999999999,28.691872
2024-12-15 22:15:00,10.07999999999999,25.690031
2024-12-15 22:30:00,10.07999999999999,27.299389
2024-12-15 22:45:00,10.07999999999999,23.229467
2024-12-15 23:00:00,2.290000000000006,19.215807
2024-12-15 23:15:00,2.290000000000006,20.077646
2024-12-15 23:30:00,2.290000000000006,23.44496
2024-12-15 23:45:00,2.290000000000006,21.813803
2024-12-16 00:00:00,0.08999999999998806,19.057484
2024-12-16 00:15:00,0.08999999999998806,8.19638
2024-12-16 00:30:00,0.08999999999998806,8.274124
2024-12-16 00:45:00,0.08999999999998806,8.295653
2024-12-16 01:00:00,0.10000000000000442,7.214533
2024-12-16 01:15:00,0.10000000000000442,7.172884
2024-12-16 01:30:00,0.10000000000000442,7.211728
2024-12-16 01:45:00,0.10000000000000442,7.032801
2024-12-16 02:00:00,0.05000000000000221,6.6895285
2024-12-16 02:15:00,0.05000000000000221,1.1187941
2024-12-16 02:30:00,0.05000000000000221,-0.82809806
2024-12-16 02:45:00,0.05000000000000221,-1.314871
2024-12-16 03:00:00,0.07000000000000839,-1.4211789
2024-12-16 03:15:00,0.07000000000000839,-1.438522
2024-12-16 03:30:00,0.07000000000000839,-0.9624853
2024-12-16 03:45:00,0.07000000000000839,-0.5721956
2024-12-16 04:00:00,-0.009999999999989833,0.33251905
2024-12-16 04:15:00,-0.009999999999989833,2.09963
2024-12-16 04:30:00,-0.009999999999989833,3.6572435
2024-12-16 04:45:00,-0.009999999999989833,4.375613
2024-12-16 05:00:00,1.7499999999999978,4.786521
2024-12-16 05:15:00,1.7499999999999978,8.147312
2024-12-16 05:30:00,1.7499999999999978,9.260257
2024-12-16 05:45:00,1.7499999999999978,15.03589
2024-12-16 06:00:00,7.729999999999991,20.755165
2024-12-16 06:15:00,7.729999999999991,43.033318
2024-12-16 06:30:00,7.729999999999991,47.558258
2024-12-16 06:45:00,7.729999999999991,55.0535
2024-12-16 07:00:00,59.29999999999999,60.14094
2024-12-16 07:15:00,59.29999999999999,64.50245
2024-12-16 07:30:00,59.29999999999999,57.13854
2024-12-16 07:45:00,59.29999999999999,63.610176
2024-12-16 08:00:00,71.78999999999999,70.54414
2024-12-16 08:15:00,71.78999999999999,80.18047
2024-12-16 08:30:00,71.78999999999999,79.15518
2024-12-16 08:45:00,71.78999999999999,83.41841
2024-12-16 09:00:00,75.91,84.93213
2024-12-16 09:15:00,75.91,82.43635
2024-12-16 09:30:00,75.91,81.803116
2024-12-16 09:45:00,75.91,81.863686
2024-12-16 10:00:00,75.45999999999998,81.74738
2024-12-16 10:15:00,75.45999999999998,75.44257
2024-12-16 10:30:00,75.45999999999998,74.888535
2024-12-16 10:45:00,75.45999999999998,74.664955
2024-12-16 11:00:00,80.13000000000001,73.97331
2024-12-16 11:15:00,80.13000000000001,66.03854
2024-12-16 11:30:00,80.13000000000001,65.64375
2024-12-16 11:45:00,80.13000000000001,66.599815
2024-12-16 12:00:00,85.22,65.99321
2024-12-16 12:15:00,85.22,63.91469
2024-12-16 12:30:00,85.22,64.03635
2024-12-16 12:45:00,85.22,64.60636
2024-12-16 13:00:00,81.7,64.84002
2024-12-16 13:15:00,81.7,65.68021
2024-12-16 13:30:00,81.7,66.555786
2024-12-16 13:45:00,81.7,66.082344
2024-12-16 14:00:00,81.7,65.6724
2024-12-16 14:15:00,81.7,68.54725
2024-12-16 14:30:00,81.7,71.644936
2024-12-16 14:45:00,81.7,73.86536
2024-12-16 15:00:00,81.7,74.18325
2024-12-16 15:15:00,81.7,78.99049
2024-12-16 15:30:00,81.7,79.0423
2024-12-16 15:45:00,81.7,80.10159
2024-12-16 16:00:00,74.0,81.172356
2024-12-16 16:15:00,74.0,82.68764
2024-12-16 16:30:00,74.0,83.0046
2024-12-16 16:45:00,74.0,82.7559
2024-12-16 17:00:00,81.56,82.80528
2024-12-16 17:15:00,81.56,80.66081
2024-12-16 17:30:00,81.56,80.08263
2024-12-16 17:45:00,81.56,81.90575
2024-12-16 18:00:00,72.01,82.72771
2024-12-16 18:15:00,72.01,81.599014
2024-12-16 18:30:00,72.01,80.27576
2024-12-16 18:45:00,72.01,78.39329
2024-12-16 19:00:00,70.94000000000001,77.92283
2024-12-16 19:15:00,70.94000000000001,79.69418
2024-12-16 19:30:00,70.94000000000001,80.08541
2024-12-16 19:45:00,70.94000000000001,79.01587
2024-12-16 20:00:00,61.50000000000001,78.67408
2024-12-16 20:15:00,61.50000000000001,79.44623
2024-12-16 20:30:00,61.50000000000001,78.63541
2024-12-16 20:45:00,61.50000000000001,73.26316
2024-12-16 21:00:00,44.40999999999999,70.313446
2024-12-16 21:15:00,44.40999999999999,70.91627
2024-12-16 21:30:00,44.40999999999999,73.10628
2024-12-16 21:45:00,44.40999999999999,67.46953
2024-12-16 22:00:00,44.4,63.25386
2024-12-16 22:15:00,44.4,59.789295
2024-12-16 22:30:00,44.4,61.702297
2024-12-16 22:45:00,44.4,56.011154
2024-12-16 23:00:00,16.59,51.595314
2024-12-16 23:15:00,16.59,43.7648
2024-12-16 23:30:00,16.59,44.870056
2024-12-16 23:45:00,16.59,41.99093
2024-12-17 00:00:00,37.45000000000001,39.213634
2024-12-17 00:15:00,37.45000000000001,37.890022
2024-12-17 00:30:00,37.45000000000001,38.775444
2024-12-17 00:45:00,37.45000000000001,37.76539
2024-12-17 01:00:00,21.570000000000004,35.61599
2024-12-17 01:15:00,21.570000000000004,35.849197
2024-12-17 01:30:00,21.570000000000004,36.614967
2024-12-17 01:45:00,21.570000000000004,35.396057
2024-12-17 02:00:00,20.940000000000005,34.51381
2024-12-17 02:15:00,20.940000000000005,33.320984
2024-12-17 02:30:00,20.940000000000005,33.995228
2024-12-17 02:45:00,20.940000000000005,35.230854
2024-12-17 03:00:00,25.010000000000005,36.58743
2024-12-17 03:15:00,25.010000000000005,34.08425
2024-12-17 03:30:00,25.010000000000005,33.912415
2024-12-17 03:45:00,25.010000000000005,35.11935
2024-12-17 04:00:00,28.98,36.51111
2024-12-17 04:15:00,28.98,45.524624
2024-12-17 04:30:00,28.98,47.485752
2024-12-17 04:45:00,28.98,51.11687
2024-12-17 05:00:00,57.27000000000001,55.27956
2024-12-17 05:15:00,57.27000000000001,52.91236
2024-12-17 05:30:00,57.27000000000001,51.70379
2024-12-17 05:45:00,57.27000000000001,59.08113
2024-12-17 06:00:00,67.77,65.770485
2024-12-17 06:15:00,67.77,87.788315
2024-12-17 06:30:00,67.77,89.594955
2024-12-17 06:45:00,67.77,100.39221
2024-12-17 07:00:00,104.93999999999997,108.52892
2024-12-17 07:15:00,104.93999999999997,105.74316
2024-12-17 07:30:00,104.93999999999997,101.27514
2024-12-17 07:45:00,104.93999999999997,106.95896
2024-12-17 08:00:00,115.92,111.65127
2024-12-17 08:15:00,115.92,108.02646
2024-12-17 08:30:00,115.92,104.0627
2024-12-17 08:45:00,115.92,106.82261
2024-12-17 09:00:00,114.04,108.42252
2024-12-17 09:15:00,114.04,106.294914
2024-12-17 09:30:00,114.04,104.00703
2024-12-17 09:45:00,114.04,103.24527
2024-12-17 10:00:00,108.4,102.6105
2024-12-17 10:15:00,108.4,98.04729
2024-12-17 10:30:00,108.4,97.23754
2024-12-17 10:45:00,108.4,94.96891
2024-12-17 11:00:00,102.37999999999998,93.66146
2024-12-17 11:15:00,102.37999999999998,90.02631
2024-12-17 11:30:00,102.37999999999998,90.58667
2024-12-17 11:45:00,102.37999999999998,91.21168
2024-12-17 12:00:00,102.72,91.0893
2024-12-17 12:15:00,102.72,92.45274
2024-12-17 12:30:00,102.72,92.12573
2024-12-17 12:45:00,102.72,93.25932
2024-12-17 13:00:00,106.20000000000002,94.17466
2024-12-17 13:15:00,106.20000000000002,97.20938
2024-12-17 13:30:00,106.20000000000002,98.281006
2024-12-17 13:45:00,106.20000000000002,100.088326
2024-12-17 14:00:00,109.62999999999998,101.40659
2024-12-17 14:15:00,109.62999999999998,108.52032
